provincia_iso,fecha,0-9_H,10-19_H,20-29_H,30-39_H,40-49_H,50-59_H,60-69_H,70-79_H,80-Inf_H,NC-NC_H,0-9_M,10-19_M,20-29_M,30-39_M,40-49_M,50-59_M,60-69_M,70-79_M,80-Inf_M,NC-NC_M,0-9_NC,10-19_NC,20-29_NC,30-39_NC,40-49_NC,50-59_NC,60-69_NC,70-79_NC,80-Inf_NC
B,2020-07-07T00:00:00Z,8,5,15,18,21,16,3,2,5,0,4,1,14,13,20,10,9,3,8,0,0,0,0,0,0,0,0,0,0
BA,2020-07-07T00:00:00Z,0,0,0,1,0,1,0,0,0,0,0,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
BI,2020-07-07T00:00:00Z,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,2020-07-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,2020-07-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,2020-07-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GI,2020-07-07T00:00:00Z,0,0,0,1,1,1,1,1,0,0,0,0,1,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
GR,2020-07-07T00:00:00Z,2,1,2,5,1,2,0,1,1,0,0,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
GU,2020-07-07T00:00:00Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU,2020-07-07T00:00:00Z,3,4,5,1,2,2,0,0,1,0,3,1,1,4,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0
J,2020-07-07T00:00:00Z,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L,2020-07-07T00:00:00Z,4,7,10,14,15,14,10,1,1,0,3,7,20,19,27,21,6,4,2,0,0,0,0,0,0,0,0,0,0
LE,2020-07-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LO,2020-07-07T00:00:00Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,2020-07-07T00:00:00Z,2,1,3,5,4,9,2,2,3,0,1,2,8,6,10,5,2,2,13,0,0,0,0,0,0,0,0,0,0
MA,2020-07-07T00:00:00Z,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MU,2020-07-07T00:00:00Z,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
NA,2020-07-07T00:00:00Z,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O,2020-07-07T00:00:00Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,2020-07-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM,2020-07-07T00:00:00Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SA,2020-07-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE,2020-07-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TE,2020-07-07T00:00:00Z,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,2020-07-07T00:00:00Z,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V,2020-07-07T00:00:00Z,1,0,5,0,1,1,0,0,0,0,1,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VA,2020-07-07T00:00:00Z,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z,2020-07-07T00:00:00Z,0,2,3,2,0,0,1,0,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZA,2020-07-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,2020-07-08T00:00:00Z,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-07-08T00:00:00Z,0,0,2,6,1,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
B,2020-07-08T00:00:00Z,4,3,15,20,28,9,15,2,1,0,4,9,11,19,9,13,4,4,2,0,0,0,0,0,0,0,0,0,0
BA,2020-07-08T00:00:00Z,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BI,2020-07-08T00:00:00Z,0,0,1,2,3,3,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C,2020-07-08T00:00:00Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,2020-07-08T00:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CO,2020-07-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GI,2020-07-08T00:00:00Z,0,1,1,1,2,1,2,1,0,0,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
GR,2020-07-08T00:00:00Z,1,0,0,1,1,5,0,0,0,0,1,1,3,4,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0
GU,2020-07-08T00:00:00Z,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU,2020-07-08T00:00:00Z,0,0,1,2,0,1,0,0,1,0,0,0,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
J,2020-07-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L,2020-07-08T00:00:00Z,9,6,19,17,20,14,3,5,5,0,3,4,23,26,27,23,9,5,7,0,0,0,0,0,0,0,0,0,0
LE,2020-07-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LO,2020-07-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,2020-07-08T00:00:00Z,2,2,7,3,2,7,6,1,3,0,1,1,7,2,5,7,3,2,5,0,0,0,0,0,0,0,0,0,0
MA,2020-07-08T00:00:00Z,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MU,2020-07-08T00:00:00Z,1,1,2,1,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,2020-07-08T00:00:00Z,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
O,2020-07-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,2020-07-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM,2020-07-08T00:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA,2020-07-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE,2020-07-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TE,2020-07-08T00:00:00Z,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,2020-07-08T00:00:00Z,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
V,2020-07-08T00:00:00Z,0,2,3,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,2020-07-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z,2020-07-08T00:00:00Z,0,1,11,5,2,3,0,0,0,0,2,0,6,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ZA,2020-07-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,2020-07-09T00:00:00Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-07-09T00:00:00Z,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,2020-07-09T00:00:00Z,3,4,26,18,27,17,10,4,3,0,7,9,15,19,23,12,7,2,7,0,0,0,0,0,0,0,0,0,0
BA,2020-07-09T00:00:00Z,2,2,3,3,1,1,2,0,0,0,1,2,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BI,2020-07-09T00:00:00Z,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C,2020-07-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,2020-07-09T00:00:00Z,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,2020-07-09T00:00:00Z,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GI,2020-07-09T00:00:00Z,4,2,5,3,0,2,3,0,0,0,4,2,4,2,1,2,3,0,3,0,0,0,0,0,0,0,0,0,0
GR,2020-07-09T00:00:00Z,4,1,0,2,3,0,0,2,1,0,1,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
GU,2020-07-09T00:00:00Z,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
HU,2020-07-09T00:00:00Z,1,1,4,0,2,1,1,1,0,0,0,1,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
J,2020-07-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L,2020-07-09T00:00:00Z,4,13,14,21,21,5,7,5,7,0,4,6,25,27,28,25,7,9,11,0,0,0,0,0,0,0,0,0,0
LE,2020-07-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LO,2020-07-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
M,2020-07-09T00:00:00Z,1,2,9,3,3,3,0,4,1,0,3,0,2,3,5,4,4,2,3,0,0,0,0,0,0,0,0,0,0
MA,2020-07-09T00:00:00Z,0,0,0,0,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MU,2020-07-09T00:00:00Z,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,2020-07-09T00:00:00Z,1,2,3,0,3,3,1,0,0,0,0,2,5,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0
O,2020-07-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P,2020-07-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM,2020-07-09T00:00:00Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SA,2020-07-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE,2020-07-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TE,2020-07-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,2020-07-09T00:00:00Z,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0
V,2020-07-09T00:00:00Z,0,0,3,1,1,2,3,0,0,0,1,0,0,1,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0
VA,2020-07-09T00:00:00Z,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z,2020-07-09T00:00:00Z,1,2,7,5,3,4,0,1,0,0,0,0,7,3,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0
ZA,2020-07-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,2020-07-10T00:00:00Z,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-07-10T00:00:00Z,0,1,3,5,3,1,0,0,0,0,3,0,3,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
B,2020-07-10T00:00:00Z,14,4,64,46,43,22,16,12,2,0,7,8,36,43,42,23,19,14,8,0,0,0,0,0,0,0,0,0,0
BA,2020-07-10T00:00:00Z,7,3,4,0,3,1,1,2,1,0,3,6,4,5,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0
BI,2020-07-10T00:00:00Z,1,0,1,0,2,2,1,0,0,0,1,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
C,2020-07-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CA,2020-07-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CO,2020-07-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GI,2020-07-10T00:00:00Z,2,5,5,6,2,1,3,0,2,0,1,1,4,2,5,1,2,1,2,0,0,0,0,0,0,0,0,0,0
GR,2020-07-10T00:00:00Z,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
GU,2020-07-10T00:00:00Z,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU,2020-07-10T00:00:00Z,1,1,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
J,2020-07-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L,2020-07-10T00:00:00Z,10,6,22,17,16,13,7,3,6,0,4,9,25,25,35,20,6,11,10,0,0,0,0,0,0,0,0,0,0
LE,2020-07-10T00:00:00Z,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LO,2020-07-10T00:00:00Z,0,0,0,1,4,0,3,0,0,0,0,0,0,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0
M,2020-07-10T00:00:00Z,2,1,6,7,8,9,5,3,2,0,0,2,8,9,13,7,3,2,7,0,0,0,0,0,0,0,0,0,0
MA,2020-07-10T00:00:00Z,3,0,0,0,0,0,0,1,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MU,2020-07-10T00:00:00Z,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,2020-07-10T00:00:00Z,1,1,9,1,3,2,1,0,0,0,1,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
O,2020-07-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,2020-07-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM,2020-07-10T00:00:00Z,0,1,0,2,0,0,0,0,0,0,1,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
SA,2020-07-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE,2020-07-10T00:00:00Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TE,2020-07-10T00:00:00Z,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,2020-07-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
V,2020-07-10T00:00:00Z,0,1,3,1,1,1,0,1,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,2020-07-10T00:00:00Z,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Z,2020-07-10T00:00:00Z,1,4,6,7,7,1,3,1,1,0,0,4,5,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
ZA,2020-07-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,2020-07-11T00:00:00Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-07-11T00:00:00Z,2,0,4,3,3,2,1,0,1,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B,2020-07-11T00:00:00Z,0,3,16,10,14,4,5,2,2,0,1,1,5,4,8,6,3,1,1,0,0,0,0,0,0,0,0,0,0
BA,2020-07-11T00:00:00Z,0,7,2,0,1,1,1,0,0,1,0,1,1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
BI,2020-07-11T00:00:00Z,0,0,1,0,4,1,0,0,0,0,0,0,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C,2020-07-11T00:00:00Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CA,2020-07-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,2020-07-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
GI,2020-07-11T00:00:00Z,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GR,2020-07-11T00:00:00Z,0,1,0,0,1,2,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GU,2020-07-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU,2020-07-11T00:00:00Z,1,3,4,6,2,1,1,1,0,0,3,1,2,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0
J,2020-07-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L,2020-07-11T00:00:00Z,0,8,12,12,11,11,4,3,1,0,3,11,15,18,21,19,4,4,2,0,0,0,0,0,0,0,0,0,0
LE,2020-07-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LO,2020-07-11T00:00:00Z,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,2020-07-11T00:00:00Z,2,1,2,0,1,0,3,0,1,0,0,0,1,2,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0
MA,2020-07-11T00:00:00Z,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MU,2020-07-11T00:00:00Z,0,0,5,1,0,0,1,1,0,0,1,0,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NA,2020-07-11T00:00:00Z,2,4,5,2,3,3,1,0,0,0,2,1,4,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0
O,2020-07-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,2020-07-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM,2020-07-11T00:00:00Z,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA,2020-07-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE,2020-07-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TE,2020-07-11T00:00:00Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,2020-07-11T00:00:00Z,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
V,2020-07-11T00:00:00Z,0,0,1,1,1,1,1,0,0,0,0,0,1,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
VA,2020-07-11T00:00:00Z,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Z,2020-07-11T00:00:00Z,5,2,6,13,7,4,1,0,1,0,1,8,5,8,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0
ZA,2020-07-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,2020-07-12T00:00:00Z,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-07-12T00:00:00Z,1,1,0,2,1,0,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,2020-07-12T00:00:00Z,2,0,7,15,7,8,4,2,1,0,2,1,9,4,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0
BA,2020-07-12T00:00:00Z,0,1,0,1,1,0,0,0,0,0,1,2,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
BI,2020-07-12T00:00:00Z,2,0,1,3,0,0,2,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
C,2020-07-12T00:00:00Z,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,2020-07-12T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,2020-07-12T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GI,2020-07-12T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
GR,2020-07-12T00:00:00Z,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GU,2020-07-12T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU,2020-07-12T00:00:00Z,2,1,2,2,2,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J,2020-07-12T00:00:00Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L,2020-07-12T00:00:00Z,3,5,8,8,11,3,7,2,2,0,4,4,21,12,12,11,5,3,8,0,0,0,0,0,0,0,0,0,0
LE,2020-07-12T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LO,2020-07-12T00:00:00Z,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
M,2020-07-12T00:00:00Z,1,0,1,0,1,3,1,1,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
MA,2020-07-12T00:00:00Z,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MU,2020-07-12T00:00:00Z,0,0,0,0,0,0,1,0,0,0,1,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
NA,2020-07-12T00:00:00Z,0,0,1,1,2,1,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
O,2020-07-12T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,2020-07-12T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM,2020-07-12T00:00:00Z,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SA,2020-07-12T00:00:00Z,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE,2020-07-12T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TE,2020-07-12T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,2020-07-12T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V,2020-07-12T00:00:00Z,0,1,1,0,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,2020-07-12T00:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
