pp,psoe,distrito,seccion,cod_muni,total_votes,tract_code,share_pp,share_psoe
221,86,04,035,092,526,2809204035,0.42015209125475284,0.1634980988593156
204,81,04,035,092,486,2809204035,0.41975308641975306,0.16666666666666666
236,87,04,036,092,538,2809204036,0.43866171003717475,0.16171003717472118
254,126,04,036,092,605,2809204036,0.41983471074380163,0.20826446280991737
243,111,04,037,092,621,2809204037,0.391304347826087,0.178743961352657
283,102,04,037,092,654,2809204037,0.4327217125382263,0.1559633027522936
136,63,04,038,092,316,2809204038,0.43037974683544306,0.19936708860759494
159,62,04,038,092,354,2809204038,0.4491525423728814,0.1751412429378531
152,55,04,039,092,407,2809204039,0.37346437346437344,0.13513513513513514
143,66,04,039,092,419,2809204039,0.3412887828162291,0.1575178997613365
186,74,04,040,092,481,2809204040,0.3866943866943867,0.15384615384615385
252,83,04,040,092,623,2809204040,0.4044943820224719,0.1332263242375602
233,89,04,040,092,575,2809204040,0.4052173913043478,0.15478260869565216
220,93,04,041,092,551,2809204041,0.3992740471869328,0.16878402903811252
223,77,04,041,092,596,2809204041,0.37416107382550334,0.12919463087248323
182,54,04,042,092,458,2809204042,0.39737991266375544,0.11790393013100436
217,91,04,042,092,562,2809204042,0.3861209964412811,0.1619217081850534
204,71,04,042,092,504,2809204042,0.40476190476190477,0.14087301587301587
369,113,04,043,092,858,2809204043,0.43006993006993005,0.1317016317016317
321,108,04,043,092,772,2809204043,0.41580310880829013,0.13989637305699482
172,69,04,044,092,407,2809204044,0.4226044226044226,0.16953316953316952
179,81,04,044,092,420,2809204044,0.4261904761904762,0.19285714285714287
144,71,04,045,092,415,2809204045,0.3469879518072289,0.1710843373493976
131,65,04,045,092,401,2809204045,0.3266832917705736,0.16209476309226933
193,75,04,046,092,495,2809204046,0.3898989898989899,0.15151515151515152
177,74,04,046,092,445,2809204046,0.39775280898876403,0.1662921348314607
237,73,01,001,093,482,2809301001,0.491701244813278,0.15145228215767634
250,76,01,001,093,475,2809301001,0.5263157894736842,0.16
241,83,01,001,093,495,2809301001,0.4868686868686869,0.16767676767676767
229,66,01,001,093,453,2809301001,0.5055187637969095,0.1456953642384106
149,54,01,001,094,397,2809401001,0.37531486146095716,0.13602015113350127
164,49,01,001,094,398,2809401001,0.4120603015075377,0.12311557788944724
179,70,01,001,095,396,2809501001,0.45202020202020204,0.17676767676767677
191,53,01,001,095,406,2809501001,0.47044334975369456,0.13054187192118227
207,64,01,001,095,462,2809501001,0.44805194805194803,0.13852813852813853
168,143,01,001,096,447,2809601001,0.37583892617449666,0.319910514541387
157,129,01,001,096,442,2809601001,0.3552036199095023,0.2918552036199095
212,84,01,002,096,440,2809601002,0.4818181818181818,0.19090909090909092
218,75,01,002,096,454,2809601002,0.4801762114537445,0.16519823788546256
307,95,01,003,096,571,2809601003,0.5376532399299475,0.16637478108581435
287,92,01,003,096,573,2809601003,0.5008726003490401,0.16055846422338568
207,73,01,004,096,451,2809601004,0.458980044345898,0.16186252771618626
218,92,01,004,096,513,2809601004,0.4249512670565302,0.1793372319688109
231,97,01,004,096,522,2809601004,0.4425287356321839,0.18582375478927204
219,107,01,005,096,496,2809601005,0.4415322580645161,0.2157258064516129
258,104,01,005,096,583,2809601005,0.4425385934819897,0.1783876500857633
279,126,01,005,096,604,2809601005,0.46192052980132453,0.20860927152317882
187,58,01,006,096,378,2809601006,0.4947089947089947,0.15343915343915343
203,53,01,006,096,380,2809601006,0.5342105263157895,0.1394736842105263
203,74,01,007,096,393,2809601007,0.51653944020356235,0.18829516539440203
197,55,01,007,096,415,2809601007,0.4746987951807229,0.13253012048192772
201,82,01,008,096,436,2809601008,0.4610091743119266,0.18807339449541285
194,86,01,008,096,449,2809601008,0.43207126948775054,0.1915367483296214
289,126,01,009,096,647,2809601009,0.446676970633694,0.1947449768160742
276,104,01,009,096,601,2809601009,0.45923460898502494,0.17304492512479203
205,111,01,010,096,547,2809601010,0.37477148080438755,0.20292504570383912
168,78,01,010,096,437,2809601010,0.38443935926773454,0.17848970251716248
220,80,01,011,096,503,2809601011,0.43737574552683894,0.15904572564612326
232,91,01,011,096,524,2809601011,0.44274809160305345,0.1736641221374046
175,55,01,012,096,419,2809601012,0.41766109785202865,0.13126491646778043
273,64,01,012,096,584,2809601012,0.4674657534246575,0.1095890410958904
265,50,01,012,096,531,2809601012,0.4990583804143126,0.09416195856873823
214,67,01,013,096,464,2809601013,0.46120689655172414,0.14439655172413793
257,87,01,013,096,576,2809601013,0.4461805555555556,0.15104166666666666
256,54,01,014,096,531,2809601014,0.4821092278719397,0.1016949152542373
258,84,01,014,096,571,2809601014,0.45183887915936954,0.14711033274956217
31,31,01,001,097,102,2809701001,0.30392156862745096,0.30392156862745096
196,58,01,001,099,424,2809901001,0.46226415094339623,0.13679245283018868
254,53,01,001,099,519,2809901001,0.48940269749518306,0.10211946050096339
283,81,01,001,099,582,2809901001,0.48625429553264604,0.13917525773195877
124,43,01,001,100,349,2810001001,0.3553008595988539,0.12320916905444126
122,55,01,001,100,342,2810001001,0.3567251461988304,0.1608187134502924
265,92,01,002,100,603,2810001002,0.439469320066335,0.15257048092868988
233,86,01,002,100,604,2810001002,0.38576158940397354,0.1423841059602649
172,53,01,003,100,441,2810001003,0.3900226757369615,0.12018140589569161
235,63,01,003,100,530,2810001003,0.44339622641509435,0.11886792452830189
227,78,01,003,100,550,2810001003,0.4127272727272727,0.14181818181818182
83,28,01,001,101,194,2810101001,0.42783505154639173,0.14432989690721648
273,170,01,001,102,666,2810201001,0.4099099099099099,0.2552552552552553
290,71,01,001,104,592,2810401001,0.48986486486486486,0.11993243243243243
339,63,01,001,104,629,2810401001,0.5389507154213037,0.10015898251192369
333,77,01,001,104,614,2810401001,0.5423452768729642,0.1254071661237785
154,65,01,002,104,361,2810401002,0.4265927977839335,0.18005540166204986
150,71,01,002,104,353,2810401002,0.42492917847025496,0.20113314447592068
188,75,01,003,104,408,2810401003,0.46078431372549017,0.18382352941176472
263,64,01,003,104,518,2810401003,0.5077220077220077,0.12355212355212356
268,59,01,003,104,529,2810401003,0.5066162570888468,0.11153119092627599
73,30,01,003,104,177,2810401003,0.4124293785310734,0.1694915254237288
165,32,01,004,104,291,2810401004,0.5670103092783505,0.10996563573883161
196,16,01,004,104,323,2810401004,0.6068111455108359,0.04953560371517028
302,48,01,005,104,569,2810401005,0.5307557117750439,0.0843585237258348
335,53,01,005,104,578,2810401005,0.5795847750865052,0.09169550173010381
275,66,01,006,104,542,2810401006,0.507380073800738,0.12177121771217712
278,77,01,006,104,557,2810401006,0.4991023339317774,0.13824057450628366
301,57,01,007,104,557,2810401007,0.5403949730700179,0.10233393177737882
311,59,01,007,104,594,2810401007,0.5235690235690236,0.09932659932659933
274,57,01,008,104,549,2810401008,0.4990892531876138,0.10382513661202186
326,69,01,008,104,669,2810401008,0.4872944693572496,0.1031390134529148
359,64,01,008,104,642,2810401008,0.559190031152648,0.09968847352024922
321,72,01,009,104,612,2810401009,0.5245098039215687,0.11764705882352941
341,55,01,009,104,619,2810401009,0.5508885298869144,0.0888529886914378
176,60,01,010,104,403,2810401010,0.43672456575682383,0.1488833746898263
141,50,01,010,104,334,2810401010,0.4221556886227545,0.1497005988023952
295,67,01,011,104,579,2810401011,0.5094991364421416,0.1157167530224525
305,64,01,011,104,572,2810401011,0.5332167832167832,0.11188811188811189
164,60,01,001,106,335,2810601001,0.48955223880597015,0.1791044776119403
131,56,01,001,106,329,2810601001,0.3981762917933131,0.1702127659574468
91,83,01,002,106,278,2810601002,0.3273381294964029,0.29856115107913667
84,54,01,002,106,229,2810601002,0.36681222707423583,0.23580786026200873
150,110,01,003,106,392,2810601003,0.3826530612244898,0.28061224489795916
160,111,01,003,106,434,2810601003,0.3686635944700461,0.2557603686635945
140,72,01,004,106,379,2810601004,0.36939313984168864,0.18997361477572558
180,88,01,004,106,480,2810601004,0.375,0.18333333333333332
171,84,01,004,106,461,2810601004,0.37093275488069416,0.1822125813449024
139,94,01,005,106,411,2810601005,0.3381995133819951,0.22871046228710462
137,117,01,005,106,435,2810601005,0.31494252873563217,0.2689655172413793
126,78,01,006,106,359,2810601006,0.35097493036211697,0.21727019498607242
112,82,01,006,106,342,2810601006,0.32748538011695905,0.23976608187134502
102,88,01,007,106,345,2810601007,0.2956521739130435,0.25507246376811593
104,88,01,007,106,340,2810601007,0.3058823529411765,0.25882352941176473
106,64,01,008,106,318,2810601008,0.3333333333333333,0.20125786163522014
107,76,01,008,106,321,2810601008,0.3333333333333333,0.2367601246105919
165,100,01,009,106,417,2810601009,0.39568345323741005,0.23980815347721823
173,94,01,009,106,456,2810601009,0.3793859649122807,0.20614035087719298
85,53,01,010,106,257,2810601010,0.33073929961089493,0.20622568093385213
107,64,01,010,106,280,2810601010,0.3821428571428571,0.22857142857142856
94,66,01,011,106,306,2810601011,0.30718954248366015,0.21568627450980393
106,69,01,011,106,305,2810601011,0.3475409836065574,0.2262295081967213
103,84,01,012,106,314,2810601012,0.32802547770700635,0.267515923566879
106,94,01,012,106,331,2810601012,0.3202416918429003,0.283987915407855
109,117,01,013,106,376,2810601013,0.2898936170212766,0.31117021276595747
126,87,01,013,106,380,2810601013,0.33157894736842103,0.22894736842105262
136,105,01,014,106,387,2810601014,0.35142118863049093,0.2713178294573643
103,85,01,015,106,328,2810601015,0.31402439024390244,0.25914634146341464
89,92,01,015,106,320,2810601015,0.278125,0.2875
143,95,01,016,106,421,2810601016,0.33966745843230406,0.22565320665083136
143,104,01,016,106,439,2810601016,0.32574031890660593,0.23690205011389523
130,105,01,017,106,417,2810601017,0.3117505995203837,0.2517985611510791
141,118,01,017,106,405,2810601017,0.34814814814814815,0.291358024691358
128,91,01,018,106,391,2810601018,0.3273657289002558,0.23273657289002558
120,93,01,018,106,381,2810601018,0.31496062992125984,0.2440944881889764
100,123,01,019,106,370,2810601019,0.2702702702702703,0.3324324324324324
91,103,01,021,106,330,2810601021,0.27575757575757576,0.31212121212121213
115,91,01,021,106,368,2810601021,0.3125,0.24728260869565216
89,74,01,022,106,277,2810601022,0.3212996389891697,0.26714801444043323
98,74,01,022,106,269,2810601022,0.36431226765799257,0.275092936802974
132,115,01,023,106,447,2810601023,0.2953020134228188,0.25727069351230425
99,86,01,023,106,390,2810601023,0.25384615384615383,0.2205128205128205
117,74,01,024,106,348,2810601024,0.33620689655172414,0.21264367816091953
134,75,01,024,106,355,2810601024,0.37746478873239436,0.2112676056338028
110,89,01,025,106,351,2810601025,0.31339031339031337,0.2535612535612536
124,81,01,025,106,386,2810601025,0.32124352331606215,0.20984455958549222
104,100,01,026,106,374,2810601026,0.27807486631016043,0.26737967914438504
99,69,01,026,106,318,2810601026,0.3113207547169811,0.2169811320754717
119,77,01,027,106,380,2810601027,0.3131578947368421,0.2026315789473684
103,97,01,027,106,380,2810601027,0.2710526315789474,0.25526315789473686
100,78,01,028,106,310,2810601028,0.3225806451612903,0.25161290322580643
107,86,01,028,106,387,2810601028,0.27648578811369506,0.2222222222222222
127,99,01,028,106,389,2810601028,0.3264781491002571,0.2544987146529563
99,98,01,029,106,372,2810601029,0.2661290322580645,0.26344086021505375
137,99,01,029,106,422,2810601029,0.3246445497630332,0.23459715639810427
128,94,01,030,106,408,2810601030,0.3137254901960784,0.23039215686274508
125,87,01,030,106,406,2810601030,0.3078817733990148,0.21428571428571427
106,72,01,031,106,341,2810601031,0.31085043988269795,0.21114369501466276
102,80,01,031,106,351,2810601031,0.2905982905982906,0.22792022792022792
83,82,01,032,106,328,2810601032,0.2530487804878049,0.25
74,72,01,032,106,304,2810601032,0.24342105263157895,0.23684210526315788
105,115,01,033,106,383,2810601033,0.2741514360313316,0.3002610966057441
176,98,01,034,106,480,2810601034,0.36666666666666664,0.20416666666666666
164,98,01,034,106,485,2810601034,0.33814432989690724,0.2020618556701031
148,118,01,035,106,441,2810601035,0.3356009070294785,0.2675736961451247
126,118,01,035,106,399,2810601035,0.3157894736842105,0.2957393483709273
128,112,01,036,106,445,2810601036,0.2876404494382023,0.251685393258427
146,124,01,036,106,424,2810601036,0.3443396226415094,0.29245283018867924
80,74,01,037,106,301,2810601037,0.26578073089701,0.24584717607973422
74,64,01,037,106,254,2810601037,0.29133858267716534,0.25196850393700787
137,87,01,038,106,379,2810601038,0.36147757255936674,0.22955145118733508
105,75,01,038,106,323,2810601038,0.32507739938080493,0.23219814241486067
196,103,01,039,106,558,2810601039,0.35125448028673834,0.18458781362007168
227,118,01,039,106,619,2810601039,0.3667205169628433,0.19063004846526657
86,81,01,040,106,294,2810601040,0.2925170068027211,0.2755102040816326
112,68,01,040,106,322,2810601040,0.34782608695652173,0.2111801242236025
212,89,01,041,106,511,2810601041,0.41487279843444225,0.17416829745596868
225,107,01,041,106,546,2810601041,0.41208791208791207,0.19597069597069597
205,104,01,042,106,549,2810601042,0.37340619307832423,0.1894353369763206
200,112,01,042,106,566,2810601042,0.35335689045936397,0.1978798586572438
188,58,01,043,106,410,2810601043,0.4585365853658537,0.14146341463414633
222,68,01,043,106,497,2810601043,0.44668008048289737,0.13682092555331993
190,96,01,043,106,510,2810601043,0.37254901960784315,0.18823529411764706
167,124,01,044,106,516,2810601044,0.3236434108527132,0.24031007751937986
178,119,01,044,106,559,2810601044,0.3184257602862254,0.21288014311270126
163,129,01,045,106,535,2810601045,0.30467289719626167,0.2411214953271028
188,143,01,046,106,587,2810601046,0.3202725724020443,0.24361158432708688
168,101,01,047,106,464,2810601047,0.3620689655172414,0.21767241379310345
161,89,01,047,106,501,2810601047,0.3213572854291417,0.17764471057884232
154,68,01,048,106,453,2810601048,0.33995584988962474,0.15011037527593818
195,118,01,048,106,553,2810601048,0.352622061482821,0.21338155515370705
203,91,01,048,106,545,2810601048,0.3724770642201835,0.1669724770642202
179,82,01,049,106,478,2810601049,0.37447698744769875,0.17154811715481172
174,91,01,049,106,497,2810601049,0.3501006036217304,0.18309859154929578
170,71,01,050,106,495,2810601050,0.3434343434343434,0.14343434343434344
152,75,01,050,106,461,2810601050,0.3297180043383948,0.16268980477223427
149,91,01,051,106,470,2810601051,0.3170212765957447,0.19361702127659575
170,98,01,051,106,535,2810601051,0.3177570093457944,0.18317757009345795
145,64,01,052,106,442,2810601052,0.32805429864253394,0.14479638009049775
163,96,01,052,106,493,2810601052,0.3306288032454361,0.1947261663286004
221,77,01,053,106,523,2810601053,0.4225621414913958,0.14722753346080306
219,92,01,053,106,551,2810601053,0.397459165154265,0.16696914700544466
185,83,01,054,106,596,2810601054,0.3104026845637584,0.13926174496644295
225,111,01,054,106,643,2810601054,0.3499222395023328,0.17262830482115085
231,116,01,055,106,608,2810601055,0.37993421052631576,0.19078947368421054
169,94,01,056,106,466,2810601056,0.3626609442060086,0.2017167381974249
183,90,01,056,106,500,2810601056,0.366,0.18
103,45,01,057,106,287,2810601057,0.3588850174216028,0.156794425087108
106,46,01,057,106,307,2810601057,0.34527687296416937,0.1498371335504886
132,68,01,058,106,359,2810601058,0.36768802228412256,0.1894150417827298
132,76,01,058,106,378,2810601058,0.3492063492063492,0.20105820105820105
162,118,01,059,106,544,2810601059,0.2977941176470588,0.21691176470588236
163,119,01,059,106,531,2810601059,0.3069679849340866,0.224105461393597
147,95,01,060,106,507,2810601060,0.28994082840236685,0.1873767258382643
188,99,01,060,106,600,2810601060,0.31333333333333335,0.165
140,77,01,060,106,514,2810601060,0.2723735408560311,0.14980544747081712
107,60,01,061,106,346,2810601061,0.3092485549132948,0.17341040462427745
102,60,01,061,106,314,2810601061,0.3248407643312102,0.1910828025477707
182,107,01,062,106,571,2810601062,0.318739054290718,0.18739054290718038
183,112,01,062,106,571,2810601062,0.3204903677758319,0.19614711033274956
221,103,01,063,106,665,2810601063,0.3323308270676692,0.1548872180451128
205,82,01,063,106,578,2810601063,0.3546712802768166,0.14186851211072665
99,88,01,064,106,348,2810601064,0.28448275862068967,0.25287356321839083
122,51,01,064,106,361,2810601064,0.3379501385041551,0.14127423822714683
246,86,01,065,106,645,2810601065,0.3813953488372093,0.13333333333333333
151,60,01,066,106,437,2810601066,0.34553775743707094,0.13729977116704806
173,100,01,066,106,502,2810601066,0.34462151394422313,0.199203187250996
180,82,01,067,106,509,2810601067,0.35363457760314343,0.16110019646365423
154,88,01,067,106,505,2810601067,0.30495049504950494,0.17425742574257425
116,94,01,001,107,326,2810701001,0.3558282208588957,0.2883435582822086
193,69,01,001,108,461,2810801001,0.41865509761388287,0.14967462039045554
217,79,01,001,108,536,2810801001,0.4048507462686567,0.14738805970149255
236,75,01,001,108,518,2810801001,0.4555984555984556,0.14478764478764478
192,53,01,002,108,441,2810801002,0.43537414965986393,0.12018140589569161
231,61,01,002,108,506,2810801002,0.45652173913043476,0.12055335968379446
197,64,01,002,108,464,2810801002,0.4245689655172414,0.13793103448275862
214,35,01,001,109,376,2810901001,0.5691489361702128,0.09308510638297872
225,47,01,001,109,436,2810901001,0.5160550458715596,0.10779816513761468
233,39,01,001,109,444,2810901001,0.5247747747747747,0.08783783783783784
231,132,01,001,110,530,2811001001,0.4358490566037736,0.2490566037735849
222,132,01,001,110,541,2811001001,0.41035120147874304,0.24399260628465805
223,127,01,001,110,520,2811001001,0.4288461538461538,0.24423076923076922
247,103,01,001,111,537,2811101001,0.45996275605214154,0.19180633147113593
59,36,01,001,112,140,2811201001,0.42142857142857143,0.2571428571428571
203,102,01,001,113,481,2811301001,0.42203742203742206,0.21205821205821207
160,96,01,002,113,467,2811301002,0.3426124197002141,0.20556745182012848
171,87,01,002,113,464,2811301002,0.36853448275862066,0.1875
161,82,01,003,113,449,2811301003,0.3585746102449889,0.18262806236080179
163,119,01,003,113,532,2811301003,0.30639097744360905,0.2236842105263158
115,74,01,004,113,326,2811301004,0.35276073619631904,0.22699386503067484
136,89,01,004,113,355,2811301004,0.38309859154929576,0.2507042253521127
244,136,01,005,113,617,2811301005,0.39546191247974066,0.22042139384116693
246,130,01,005,113,628,2811301005,0.39171974522292996,0.2070063694267516
214,67,01,006,113,473,2811301006,0.452431289640592,0.1416490486257928
246,69,01,006,113,513,2811301006,0.47953216374269003,0.13450292397660818
170,108,01,007,113,486,2811301007,0.3497942386831276,0.2222222222222222
157,145,01,007,113,524,2811301007,0.29961832061068705,0.2767175572519084
112,60,01,008,113,318,2811301008,0.3522012578616352,0.18867924528301888
111,61,01,008,113,305,2811301008,0.3639344262295082,0.2
155,130,01,009,113,512,2811301009,0.302734375,0.25390625
173,81,01,010,113,492,2811301010,0.3516260162601626,0.16463414634146342
175,81,01,010,113,483,2811301010,0.36231884057971014,0.16770186335403728
273,138,01,011,113,648,2811301011,0.4212962962962963,0.21296296296296297
259,93,01,011,113,577,2811301011,0.4488734835355286,0.1611785095320624
252,109,01,012,113,583,2811301012,0.4322469982847341,0.18696397941680962
221,71,01,012,113,453,2811301012,0.4878587196467991,0.15673289183222958
196,63,01,013,113,463,2811301013,0.42332613390928725,0.13606911447084233
230,90,01,013,113,596,2811301013,0.3859060402684564,0.15100671140939598
228,82,01,013,113,584,2811301013,0.3904109589041096,0.1404109589041096
192,72,01,014,113,473,2811301014,0.4059196617336152,0.1522198731501057
181,96,01,014,113,513,2811301014,0.35282651072124754,0.1871345029239766
145,86,02,001,113,377,2811302001,0.38461538461538464,0.22811671087533156
146,59,02,001,113,347,2811302001,0.4207492795389049,0.17002881844380405
185,114,02,002,113,479,2811302002,0.3862212943632568,0.23799582463465555
153,76,02,003,113,404,2811302003,0.3787128712871287,0.18811881188118812
133,87,02,003,113,386,2811302003,0.344559585492228,0.22538860103626943
147,75,02,004,113,402,2811302004,0.3656716417910448,0.1865671641791045
203,91,02,004,113,532,2811302004,0.3815789473684211,0.17105263157894737
181,81,02,004,113,468,2811302004,0.38675213675213677,0.17307692307692307
158,101,02,005,113,411,2811302005,0.3844282238442822,0.24574209245742093
137,102,02,005,113,383,2811302005,0.3577023498694517,0.26631853785900783
223,109,02,006,113,517,2811302006,0.43133462282398455,0.21083172147001933
217,77,02,006,113,485,2811302006,0.44742268041237115,0.15876288659793814
229,93,02,007,113,560,2811302007,0.4089285714285714,0.16607142857142856
183,70,02,007,113,433,2811302007,0.4226327944572748,0.16166281755196305
131,67,02,008,113,405,2811302008,0.3234567901234568,0.1654320987654321
196,108,02,008,113,577,2811302008,0.3396880415944541,0.18717504332755633
192,94,02,008,113,511,2811302008,0.37573385518590996,0.18395303326810175
191,94,02,009,113,515,2811302009,0.37087378640776697,0.1825242718446602
230,105,02,009,113,589,2811302009,0.3904923599320883,0.17826825127334464
213,68,02,010,113,461,2811302010,0.46203904555314534,0.1475054229934924
209,78,02,010,113,525,2811302010,0.3980952380952381,0.14857142857142858
223,64,02,011,113,511,2811302011,0.436399217221135,0.12524461839530332
205,87,02,011,113,510,2811302011,0.4019607843137255,0.17058823529411765
177,80,02,012,113,441,2811302012,0.4013605442176871,0.18140589569160998
181,80,02,012,113,446,2811302012,0.40582959641255606,0.17937219730941703
230,70,02,013,113,477,2811302013,0.48218029350104824,0.14675052410901468
168,58,02,013,113,386,2811302013,0.43523316062176165,0.15025906735751296
197,83,02,014,113,501,2811302014,0.3932135728542914,0.1656686626746507
207,76,02,014,113,496,2811302014,0.4173387096774194,0.1532258064516129
236,79,02,015,113,534,2811302015,0.4419475655430712,0.14794007490636704
292,91,02,015,113,655,2811302015,0.44580152671755724,0.13893129770992366
268,98,02,015,113,664,2811302015,0.4036144578313253,0.14759036144578314
59,11,01,001,114,116,2811401001,0.5086206896551724,0.09482758620689655
308,50,01,001,115,495,2811501001,0.6222222222222222,0.10101010101010101
368,48,01,001,115,581,2811501001,0.6333907056798623,0.08261617900172118
338,52,01,001,115,556,2811501001,0.6079136690647482,0.09352517985611511
404,47,01,002,115,591,2811501002,0.6835871404399323,0.07952622673434856
467,45,01,002,115,664,2811501002,0.7033132530120482,0.0677710843373494
153,111,01,004,115,419,2811501004,0.36515513126491644,0.2649164677804296
297,94,01,005,115,519,2811501005,0.5722543352601156,0.1811175337186898
320,50,01,006,115,549,2811501006,0.5828779599271403,0.09107468123861566
322,68,01,006,115,541,2811501006,0.5951940850277264,0.1256931608133087
181,82,01,007,115,389,2811501007,0.4652956298200514,0.21079691516709512
180,36,01,008,115,313,2811501008,0.5750798722044729,0.11501597444089456
180,54,01,008,115,355,2811501008,0.5070422535211268,0.15211267605633802
305,112,01,009,115,604,2811501009,0.5049668874172185,0.18543046357615894
322,19,01,010,115,421,2811501010,0.7648456057007126,0.04513064133016627
357,17,01,010,115,455,2811501010,0.7846153846153846,0.03736263736263736
231,77,01,011,115,441,2811501011,0.5238095238095238,0.1746031746031746
344,44,01,012,115,493,2811501012,0.6977687626774848,0.08924949290060852
411,37,01,012,115,595,2811501012,0.6907563025210084,0.06218487394957983
356,45,01,012,115,518,2811501012,0.6872586872586872,0.08687258687258688
112,83,01,013,115,292,2811501013,0.3835616438356164,0.2842465753424658
133,69,01,013,115,296,2811501013,0.44932432432432434,0.23310810810810811
250,49,01,014,115,445,2811501014,0.5617977528089888,0.1101123595505618
235,35,01,014,115,422,2811501014,0.556872037914692,0.08293838862559241
284,91,01,015,115,518,2811501015,0.5482625482625483,0.17567567567567569
263,78,01,015,115,525,2811501015,0.5009523809523809,0.14857142857142858
290,43,01,016,115,487,2811501016,0.5954825462012321,0.08829568788501027
319,70,01,016,115,546,2811501016,0.5842490842490843,0.1282051282051282
295,55,01,017,115,447,2811501017,0.6599552572706935,0.12304250559284116
370,62,01,017,115,590,2811501017,0.6271186440677966,0.10508474576271186
349,49,01,017,115,535,2811501017,0.6523364485981309,0.09158878504672897
372,47,01,018,115,554,2811501018,0.6714801444043321,0.08483754512635379
361,62,01,018,115,591,2811501018,0.61082910321489,0.10490693739424704
368,59,01,019,115,615,2811501019,0.5983739837398374,0.0959349593495935
327,62,01,019,115,592,2811501019,0.5523648648648649,0.10472972972972973
306,20,01,020,115,440,2811501020,0.6954545454545454,0.045454545454545456
305,21,01,020,115,430,2811501020,0.7093023255813954,0.04883720930232558
226,55,01,021,115,423,2811501021,0.5342789598108747,0.13002364066193853
225,70,01,021,115,452,2811501021,0.497787610619469,0.15486725663716813
382,41,01,022,115,563,2811501022,0.6785079928952042,0.07282415630550622
410,58,01,022,115,625,2811501022,0.656,0.0928
302,27,01,023,115,522,2811501023,0.578544061302682,0.05172413793103448
360,27,01,023,115,492,2811501023,0.7317073170731707,0.054878048780487805
497,30,01,024,115,665,2811501024,0.7473684210526316,0.045112781954887216
453,43,01,025,115,682,2811501025,0.6642228739002932,0.06304985337243402
443,57,01,025,115,709,2811501025,0.6248236953455572,0.08039492242595205
429,44,01,026,115,654,2811501026,0.6559633027522935,0.0672782874617737
367,56,01,026,115,586,2811501026,0.6262798634812287,0.09556313993174062
294,34,01,027,115,435,2811501027,0.6758620689655173,0.07816091954022988
263,20,01,027,115,398,2811501027,0.6608040201005025,0.05025125628140704
313,37,01,028,115,489,2811501028,0.6400817995910021,0.07566462167689161
369,44,01,028,115,572,2811501028,0.6451048951048951,0.07692307692307693
355,48,01,028,115,547,2811501028,0.6489945155393053,0.08775137111517367
527,72,01,029,115,818,2811501029,0.6442542787286064,0.08801955990220049
397,88,01,029,115,724,2811501029,0.5483425414364641,0.12154696132596685
275,42,01,030,115,431,2811501030,0.6380510440835266,0.09744779582366589
287,31,01,030,115,449,2811501030,0.6391982182628062,0.06904231625835189
401,5,01,031,115,514,2811501031,0.7801556420233463,0.009727626459143969
482,14,01,031,115,603,2811501031,0.7993366500829188,0.02321724709784411
433,11,01,031,115,541,2811501031,0.800369685767098,0.02033271719038817
343,45,02,001,115,553,2811502001,0.620253164556962,0.081374321880651
263,66,02,001,115,470,2811502001,0.5595744680851064,0.14042553191489363
342,80,02,002,115,628,2811502002,0.5445859872611465,0.12738853503184713
403,67,02,002,115,675,2811502002,0.597037037037037,0.09925925925925926
215,78,02,003,115,433,2811502003,0.49653579676674364,0.18013856812933027
214,58,02,003,115,424,2811502003,0.5047169811320755,0.13679245283018868
293,64,02,004,115,529,2811502004,0.553875236294896,0.12098298676748583
286,55,02,004,115,478,2811502004,0.5983263598326359,0.11506276150627615
358,59,02,005,115,603,2811502005,0.593698175787728,0.0978441127694859
343,83,02,005,115,649,2811502005,0.5285053929121726,0.12788906009244994
324,46,02,006,115,525,2811502006,0.6171428571428571,0.08761904761904762
362,48,02,006,115,567,2811502006,0.6384479717813051,0.08465608465608465
374,43,02,007,115,602,2811502007,0.6212624584717608,0.07142857142857142
375,50,02,007,115,581,2811502007,0.6454388984509466,0.08605851979345955
303,73,02,008,115,502,2811502008,0.603585657370518,0.1454183266932271
287,64,02,008,115,500,2811502008,0.574,0.128
332,60,02,009,115,561,2811502009,0.5918003565062389,0.10695187165775401
353,61,02,009,115,572,2811502009,0.6171328671328671,0.10664335664335664
351,37,02,010,115,538,2811502010,0.6524163568773235,0.0687732342007435
379,39,02,010,115,563,2811502010,0.6731793960923623,0.06927175843694494
321,64,02,011,115,500,2811502011,0.642,0.128
337,53,02,012,115,548,2811502012,0.614963503649635,0.09671532846715329
379,62,02,012,115,599,2811502012,0.6327212020033389,0.10350584307178631
306,37,02,013,115,489,2811502013,0.6257668711656442,0.07566462167689161
376,50,02,013,115,573,2811502013,0.6561954624781849,0.08726003490401396
367,52,02,013,115,569,2811502013,0.6449912126537786,0.0913884007029877
413,47,02,014,115,616,2811502014,0.6704545454545454,0.0762987012987013
441,48,02,014,115,666,2811502014,0.6621621621621622,0.07207207207207207
340,51,02,015,115,581,2811502015,0.5851979345955249,0.08777969018932874
327,59,02,016,115,552,2811502016,0.592391304347826,0.1068840579710145
281,59,02,016,115,543,2811502016,0.5174953959484346,0.10865561694290976
281,107,02,017,115,612,2811502017,0.4591503267973856,0.17483660130718953
424,46,02,018,115,660,2811502018,0.6424242424242425,0.0696969696969697
